t,sector,dataType,value
1,6,unsoldVolumePositif,72.0
1,7,consumptionBudget,1337748.0
1,7,consumptionValue,1232620.6
1,7,consumptionVolume,16154.027
1,7,laborUsed,388.91486
1,7,maxPrice,204.30261
1,7,minPrice,0.39225864
1,7,price,NA
1,7,productionValue,2290590.5
1,7,productionVolume,22890.531
1,7,productDestruction,1.1921163
1,7,sectorSize,514.0
1,7,speed,NA
1,7,unsoldVolume,11709.241
1,7,unsoldVolumePositif,198.0
1,8,consumptionBudget,916797.8
1,8,consumptionValue,733224.75
1,8,consumptionVolume,8520.921
1,8,laborUsed,467.49472
1,8,maxPrice,210.26762
1,8,minPrice,0.2430675
1,8,price,NA
1,8,productionValue,908813.6
1,8,productionVolume,9536.578
1,8,productDestruction,29.941347
1,8,sectorSize,509.0
1,8,speed,NA
1,8,unsoldVolume,1890.9088
1,8,unsoldVolumePositif,99.0
1,9,consumptionBudget,1629449.1
1,9,consumptionValue,550527.7
1,9,consumptionVolume,5468.317
1,9,laborUsed,489.7283
1,9,maxPrice,210.74693
1,9,minPrice,0.032566704
1,9,price,NA
1,9,productionValue,551711.75
1,9,productionVolume,5474.1724
1,9,productDestruction,0.0
1,9,sectorSize,490.0
1,9,speed,NA
1,9,unsoldVolume,5.8538914
1,9,unsoldVolumePositif,1.0
1,10,consumptionBudget,284483.25
1,10,consumptionValue,278957.94
1,10,consumptionVolume,5868.308
1,10,laborUsed,192.55638
1,10,maxPrice,196.74353
1,10,minPrice,0.14149503
1,10,price,NA
1,10,productionValue,1689220.5
1,10,productionVolume,16833.908
1,10,productDestruction,323.77618
1,10,sectorSize,481.0
1,10,speed,NA
1,10,unsoldVolume,21321.525
1,10,unsoldVolumePositif,365.0
1,11,consumptionBudget,847610.5
1,11,consumptionValue,818536.4
1,11,consumptionVolume,13214.403
1,11,laborUsed,368.0963
1,11,maxPrice,191.35878
1,11,minPrice,0.0012961872
1,11,price,NA
1,11,productionValue,2022108.6
1,11,productionVolume,21334.982
1,11,productDestruction,180.12886
1,11,sectorSize,555.0
1,11,speed,NA
1,11,unsoldVolume,15335.975
1,11,unsoldVolumePositif,274.0
1,12,consumptionBudget,1344720.6
1,12,consumptionValue,1115692.4
1,12,consumptionVolume,12829.531
1,12,laborUsed,433.74402
1,12,maxPrice,211.4951
1,12,minPrice,0.56473255
1,12,price,NA
1,12,productionValue,1605932.8
1,12,productionVolume,15717.5625
1,12,productDestruction,19.312538
1,12,sectorSize,504.0
1,12,speed,NA
1,12,unsoldVolume,5179.4956
1,12,unsoldVolumePositif,142.0
1,13,consumptionBudget,1249219.0
1,13,consumptionValue,875853.25
1,13,consumptionVolume,8975.467
1,13,laborUsed,475.76117
1,13,maxPrice,212.13754
1,13,minPrice,2.150472
1,13,price,NA
1,13,productionValue,927996.4
1,13,productionVolume,9265.142
1,13,productDestruction,15.903787
1,13,sectorSize,487.0
1,13,speed,NA
1,13,unsoldVolume,578.9299
1,13,unsoldVolumePositif,47.0
1,14,consumptionBudget,938570.6
1,14,consumptionValue,35204.254
1,14,consumptionVolume,345.01068
1,14,laborUsed,450.00015
1,14,maxPrice,211.92595
1,14,minPrice,0.021387089
1,14,price,NA
1,14,productionValue,35204.246
1,14,productionVolume,345.01053
1,14,productDestruction,0.0
1,14,sectorSize,450.0
1,14,speed,NA
1,14,unsoldVolume,0.0
1,14,unsoldVolumePositif,0.0
1,15,consumptionBudget,1611088.0
1,15,consumptionValue,43891.98
1,15,consumptionVolume,434.96295
1,15,laborUsed,526.0
1,15,maxPrice,211.19293
1,15,minPrice,0.10858808
1,15,price,NA
1,15,productionValue,43891.965
1,15,productionVolume,434.96338
1,15,productDestruction,0.0
1,15,sectorSize,526.0
1,15,speed,NA
1,15,unsoldVolume,0.0
1,15,unsoldVolumePositif,0.0
1,16,consumptionBudget,1302508.1
1,16,consumptionValue,299198.47
1,16,consumptionVolume,3015.0732
1,16,laborUsed,480.0002
1,16,maxPrice,211.55582
1,16,minPrice,0.0066429595
1,16,price,NA
1,16,productionValue,299198.28
1,16,productionVolume,3015.0703
1,16,productDestruction,0.0
1,16,sectorSize,480.0
1,16,speed,NA
1,16,unsoldVolume,0.0
1,16,unsoldVolumePositif,0.0
1,17,consumptionBudget,1323981.4
1,17,consumptionValue,1246697.8
1,17,consumptionVolume,16554.178
1,17,laborUsed,372.3519
1,17,maxPrice,198.60294
1,17,minPrice,0.2506502
1,17,price,NA
1,17,productionValue,2693403.8
1,17,productionVolume,25835.486
1,17,productDestruction,47.190292
1,17,sectorSize,529.0
1,17,speed,NA
1,17,unsoldVolume,16478.424
1,17,unsoldVolumePositif,243.0
1,18,consumptionBudget,697805.44
1,18,consumptionValue,139447.48
1,18,consumptionVolume,1381.2162
1,18,laborUsed,480.99994
1,18,maxPrice,211.82237
1,18,minPrice,0.17143695
1,18,price,NA
1,18,productionValue,139447.58
1,18,productionVolume,1381.2164
1,18,productDestruction,0.0
1,18,sectorSize,481.0
1,18,speed,NA
1,18,unsoldVolume,0.0
1,18,unsoldVolumePositif,0.0
1,19,consumptionBudget,264727.56
1,19,consumptionValue,260939.42
1,19,consumptionVolume,6907.419
1,19,laborUsed,199.3779
1,19,maxPrice,191.13374
1,19,minPrice,0.7143774
1,19,price,NA
1,19,productionValue,2291359.0
1,19,productionVolume,22558.65
1,19,productDestruction,348.8564
1,19,sectorSize,545.0
1,19,speed,NA
1,19,unsoldVolume,30480.445
1,19,unsoldVolumePositif,418.0
2,0,consumptionBudget,1489172.2
2,0,consumptionValue,630866.5
2,0,consumptionVolume,5805.038
2,0,laborUsed,422.93686
2,0,maxPrice,225.26656
2,0,minPrice,0.42900482
2,0,price,NA
2,0,productionValue,631202.2
2,0,productionVolume,5806.2876
2,0,productDestruction,0.0
2,0,sectorSize,423.0
2,0,speed,NA
2,0,unsoldVolume,29.674646
2,0,unsoldVolumePositif,3.0
2,1,consumptionBudget,1444242.5
2,1,consumptionValue,430584.0
