t,sector,dataType,value
1,5,speed,NA
1,5,unsoldVolume,1097267.9
1,5,unsoldVolumePositif,19216.0
1,6,consumptionBudget,7.489073E7
1,6,consumptionValue,3.2080902E7
1,6,consumptionVolume,386214.25
1,6,laborUsed,18661.441
1,6,maxPrice,212.27634
1,6,minPrice,0.026118172
1,6,price,NA
1,6,productionValue,5.851021E7
1,6,productionVolume,577254.9
1,6,productDestruction,6487.9346
1,6,sectorSize,25167.0
1,6,speed,NA
1,6,unsoldVolume,360109.3
1,6,unsoldVolumePositif,11708.0
1,7,consumptionBudget,7.153818E7
1,7,consumptionValue,3.8437356E7
1,7,consumptionVolume,554873.4
1,7,laborUsed,14733.282
1,7,maxPrice,212.33502
1,7,minPrice,0.0040181805
1,7,price,NA
1,7,productionValue,1.1810654E8
1,7,productionVolume,1167002.4
1,7,productDestruction,9665.169
1,7,sectorSize,25971.0
1,7,speed,NA
1,7,unsoldVolume,1144405.1
1,7,unsoldVolumePositif,16943.0
1,8,consumptionBudget,4.6914044E7
1,8,consumptionValue,2.2940166E7
1,8,consumptionVolume,297894.28
1,8,laborUsed,16695.336
1,8,maxPrice,212.22667
1,8,minPrice,0.006286508
1,8,price,NA
1,8,productionValue,5.0684548E7
1,8,productionVolume,506260.16
1,8,productDestruction,7691.8105
1,8,sectorSize,24839.0
1,8,speed,NA
1,8,unsoldVolume,404397.0
1,8,unsoldVolumePositif,13730.0
1,9,consumptionBudget,8.291171E7
1,9,consumptionValue,2.2479388E7
1,9,consumptionVolume,235068.92
1,9,laborUsed,22254.15
1,9,maxPrice,212.32068
1,9,minPrice,0.005152344
1,9,price,NA
1,9,productionValue,2.7688426E7
1,9,productionVolume,271089.38
1,9,productDestruction,1786.9342
1,9,sectorSize,24656.0
1,9,speed,NA
1,9,unsoldVolume,72269.125
1,9,unsoldVolumePositif,5566.0
1,10,consumptionBudget,1.4410042E7
1,10,consumptionValue,9615215.0
1,10,consumptionVolume,194774.66
1,10,laborUsed,7810.462
1,10,maxPrice,208.12737
1,10,minPrice,5.3467724E-4
1,10,price,NA
1,10,productionValue,8.694064E7
1,10,productionVolume,868741.94
1,10,productDestruction,21728.326
1,10,sectorSize,25506.0
1,10,speed,NA
1,10,unsoldVolume,1308357.8
1,10,unsoldVolumePositif,22013.0
1,11,consumptionBudget,4.403211E7
1,11,consumptionValue,2.5527604E7
1,11,consumptionVolume,394652.4
1,11,laborUsed,12787.432
1,11,maxPrice,212.1746
1,11,minPrice,4.374632E-4
1,11,price,NA
1,11,productionValue,9.7565944E7
1,11,productionVolume,969059.6
1,11,productDestruction,13081.474
1,11,sectorSize,25473.0
1,11,speed,NA
1,11,unsoldVolume,1103168.1
1,11,unsoldVolumePositif,18258.0
1,12,consumptionBudget,6.958062E7
1,12,consumptionValue,3.4018148E7
1,12,consumptionVolume,451351.3
1,12,laborUsed,16628.72
1,12,maxPrice,212.13953
1,12,minPrice,9.721404E-5
1,12,price,NA
1,12,productionValue,8.04519E7
1,12,productionVolume,799888.94
1,12,productDestruction,7948.635
1,12,sectorSize,25622.0
1,12,speed,NA
1,12,unsoldVolume,657133.44
1,12,unsoldVolumePositif,14686.0
1,13,consumptionBudget,6.509428E7
1,13,consumptionValue,2.7819068E7
1,13,consumptionVolume,335811.88
1,13,laborUsed,18808.473
1,13,maxPrice,212.34142
1,13,minPrice,0.0026409815
1,13,price,NA
1,13,productionValue,4.9565788E7
1,13,productionVolume,492895.5
1,13,productDestruction,6040.963
1,13,sectorSize,25004.0
1,13,speed,NA
1,13,unsoldVolume,301031.66
1,13,unsoldVolumePositif,11401.0
1,14,consumptionBudget,4.7099744E7
1,14,consumptionValue,1829568.4
1,14,consumptionVolume,17924.988
1,14,laborUsed,23485.174
1,14,maxPrice,212.35513
1,14,minPrice,0.006011068
1,14,price,NA
1,14,productionValue,1850148.0
1,14,productionVolume,18083.832
1,14,productDestruction,13.082216
1,14,sectorSize,23658.0
1,14,speed,NA
1,14,unsoldVolume,385.35782
1,14,unsoldVolumePositif,399.0
1,15,consumptionBudget,7.3007416E7
1,15,consumptionValue,2098086.2
1,15,consumptionVolume,20470.746
1,15,laborUsed,23698.576
1,15,maxPrice,212.36024
1,15,minPrice,0.010158868
1,15,price,NA
1,15,productionValue,2112133.5
1,15,productionVolume,20582.453
1,15,productDestruction,7.048706
1,15,sectorSize,23810.0
1,15,speed,NA
1,15,unsoldVolume,293.29788
1,15,unsoldVolumePositif,278.0
1,16,consumptionBudget,6.0632508E7
1,16,consumptionValue,1.3222415E7
1,16,consumptionVolume,135175.62
1,16,laborUsed,22845.43
1,16,maxPrice,212.36618
1,16,minPrice,0.024546545
1,16,price,NA
1,16,productionValue,1.496742E7
1,16,productionVolume,147279.75
1,16,productDestruction,723.9707
1,16,sectorSize,24310.0
1,16,speed,NA
1,16,unsoldVolume,26409.918
1,16,unsoldVolumePositif,3722.0
1,17,consumptionBudget,6.9889624E7
1,17,consumptionValue,3.824045E7
1,17,consumptionVolume,572110.4
1,17,laborUsed,13926.085
1,17,maxPrice,212.14223
1,17,minPrice,0.015213997
1,17,price,NA
1,17,productionValue,1.28095464E8
1,17,productionVolume,1278872.9
1,17,productDestruction,10186.154
1,17,sectorSize,25795.0
1,17,speed,NA
1,17,unsoldVolume,1321141.1
1,17,unsoldVolumePositif,17489.0
1,18,consumptionBudget,3.2900242E7
1,18,consumptionValue,6549060.5
1,18,consumptionVolume,66076.56
1,18,laborUsed,22764.898
1,18,maxPrice,212.34383
1,18,minPrice,0.011163412
1,18,price,NA
1,18,productionValue,7235808.0
1,18,productionVolume,70862.32
1,18,productDestruction,365.02066
1,18,sectorSize,23959.0
1,18,speed,NA
1,18,unsoldVolume,11164.399
1,18,unsoldVolumePositif,3244.0
1,19,consumptionBudget,1.3102469E7
1,19,consumptionValue,9057586.0
1,19,consumptionVolume,198205.42
1,19,laborUsed,6777.668
1,19,maxPrice,211.36617
1,19,minPrice,0.0039695734
1,19,price,NA
1,19,productionValue,1.09223976E8
1,19,productionVolume,1084572.9
1,19,productDestruction,21688.615
1,19,sectorSize,26047.0
1,19,speed,NA
1,19,unsoldVolume,1710967.2
1,19,unsoldVolumePositif,23112.0
2,0,consumptionBudget,6.9291144E7
2,0,consumptionValue,2.3888862E7
2,0,consumptionVolume,261278.45
2,0,laborUsed,20527.988
2,0,maxPrice,225.45859
2,0,minPrice,0.0056257853
2,0,price,NA
2,0,productionValue,3.3759188E7
2,0,productionVolume,332031.94
2,0,productDestruction,5841.3267
2,0,sectorSize,24408.0
2,0,speed,NA
2,0,unsoldVolume,206585.77
2,0,unsoldVolumePositif,8882.0
2,1,consumptionBudget,6.957391E7
2,1,consumptionValue,1.745731E7
2,1,consumptionVolume,178723.16
2,1,laborUsed,21599.662
2,1,maxPrice,225.4514
2,1,minPrice,0.010855873
2,1,price,NA
2,1,productionValue,2.0790468E7
2,1,productionVolume,202284.33
2,1,productDestruction,2477.7107
2,1,sectorSize,23614.0
2,1,speed,NA
2,1,unsoldVolume,72086.27
2,1,unsoldVolumePositif,5376.0
2,2,consumptionBudget,6.897894E7
2,2,consumptionValue,3.6144092E7
2,2,consumptionVolume,509529.12
2,2,laborUsed,15158.6875
2,2,maxPrice,225.41026
2,2,minPrice,0.0060902997
2,2,price,NA
2,2,productionValue,1.0397571E8
2,2,productionVolume,1039601.94
2,2,productDestruction,20943.672
2,2,sectorSize,26301.0
2,2,speed,NA
2,2,unsoldVolume,1435540.9
2,2,unsoldVolumePositif,17574.0
2,3,consumptionBudget,6.0334144E7
2,3,consumptionValue,2.6643186E7
2,3,consumptionVolume,326119.0
2,3,laborUsed,18042.617
2,3,maxPrice,225.42868
2,3,minPrice,0.0070193284
2,3,price,NA
2,3,productionValue,5.0477892E7
2,3,productionVolume,503923.47
2,3,productDestruction,13226.607
2,3,sectorSize,24984.0
2,3,speed,NA
2,3,unsoldVolume,503002.84
2,3,unsoldVolumePositif,13030.0
2,4,consumptionBudget,7.432134E7
2,4,consumptionValue,2.8494308E7
2,4,consumptionVolume,325510.62
2,4,laborUsed,19274.148
2,4,maxPrice,225.34045
2,4,minPrice,0.0020301
2,4,price,NA
2,4,productionValue,4.623983E7
2,4,productionVolume,454945.72
2,4,productDestruction,10294.196
2,4,sectorSize,24644.0
2,4,speed,NA
2,4,unsoldVolume,359848.16
2,4,unsoldVolumePositif,10859.0
2,5,consumptionBudget,3.5995756E7
2,5,consumptionValue,2.1760716E7
2,5,consumptionVolume,350350.03
2,5,laborUsed,12133.408
2,5,maxPrice,225.46281
2,5,minPrice,3.0967625E-4
2,5,price,NA
2,5,productionValue,9.303369E7
2,5,productionVolume,940974.44
2,5,productDestruction,32288.986
2,5,sectorSize,26245.0
2,5,speed,NA
2,5,unsoldVolume,1655606.8
2,5,unsoldVolumePositif,20120.0
2,6,consumptionBudget,7.7615144E7
2,6,consumptionValue,3.2399516E7
2,6,consumptionVolume,387147.34
2,6,laborUsed,18509.125
2,6,maxPrice,225.2177
2,6,minPrice,0.02773323
2,6,price,NA
2,6,productionValue,5.9604068E7
2,6,productionVolume,587000.75
2,6,productDestruction,12609.538
2,6,sectorSize,25264.0
2,6,speed,NA
2,6,unsoldVolume,547349.44
2,6,unsoldVolumePositif,12645.0
2,7,consumptionBudget,7.305117E7
2,7,consumptionValue,3.9043364E7
2,7,consumptionVolume,562943.7
2,7,laborUsed,14756.681
2,7,maxPrice,225.46509
2,7,minPrice,0.004266651
2,7,price,NA
2,7,productionValue,1.2342609E8
2,7,productionVolume,1227069.2
2,7,productDestruction,22337.326
2,7,sectorSize,26851.0
2,7,speed,NA
2,7,unsoldVolume,1786188.5
2,7,unsoldVolumePositif,18447.0
2,8,consumptionBudget,4.8758076E7
2,8,consumptionValue,2.3407512E7
2,8,consumptionVolume,301861.66
2,8,laborUsed,16723.246
2,8,maxPrice,225.35004
2,8,minPrice,0.006675244
2,8,price,NA
2,8,productionValue,5.07761E7
2,8,productionVolume,511321.78
2,8,productDestruction,15488.941
2,8,sectorSize,24799.0
2,8,speed,NA
2,8,unsoldVolume,598365.6
2,8,unsoldVolumePositif,14237.0
2,9,consumptionBudget,8.808712E7
2,9,consumptionValue,2.2932764E7
2,9,consumptionVolume,233178.38
2,9,laborUsed,21908.5
2,9,maxPrice,225.44986
2,9,minPrice,0.005470947
2,9,price,NA
2,9,productionValue,2.7922994E7
2,9,productionVolume,267971.47
2,9,productDestruction,3541.6433
2,9,sectorSize,24206.0
2,9,speed,NA
2,9,unsoldVolume,103519.91
2,9,unsoldVolumePositif,5956.0
2,10,consumptionBudget,1.5293448E7
2,10,consumptionValue,1.030874E7
2,10,consumptionVolume,206930.69
2,10,laborUsed,8108.4688
2,10,maxPrice,220.99724
2,10,minPrice,5.6773983E-4
2,10,price,NA
2,10,productionValue,8.901419E7
2,10,productionVolume,904105.7
2,10,productDestruction,37291.715
2,10,sectorSize,26100.0
2,10,speed,NA
2,10,unsoldVolume,1968242.9
2,10,unsoldVolumePositif,22685.0
2,11,consumptionBudget,4.570677E7
2,11,consumptionValue,2.6583492E7
2,11,consumptionVolume,407878.28
2,11,laborUsed,12925.7295
2,11,maxPrice,225.29475
2,11,minPrice,4.6451442E-4
2,11,price,NA
2,11,productionValue,1.00777016E8
2,11,productionVolume,1012392.75
2,11,productDestruction,25477.043
2,11,sectorSize,26149.0
2,11,speed,NA
2,11,unsoldVolume,1682209.1
2,11,unsoldVolumePositif,19375.0
2,12,consumptionBudget,7.161681E7
2,12,consumptionValue,3.470805E7
2,12,consumptionVolume,457049.5
2,12,laborUsed,16636.064
2,12,maxPrice,225.2575
2,12,minPrice,1.0322542E-4
2,12,price,NA
2,12,productionValue,8.305406E7
2,12,productionVolume,828144.3
2,12,productDestruction,17244.088
2,12,sectorSize,26117.0
2,12,speed,NA
2,12,unsoldVolume,1010984.7
2,12,unsoldVolumePositif,15832.0
2,13,consumptionBudget,6.764145E7
2,13,consumptionValue,2.812422E7
2,13,consumptionVolume,336434.44
2,13,laborUsed,18648.729
2,13,maxPrice,225.47188
2,13,minPrice,0.0028042907
2,13,price,NA
2,13,productionValue,5.007658E7
2,13,productionVolume,497704.44
2,13,productDestruction,12911.728
2,13,sectorSize,24946.0
2,13,speed,NA
2,13,unsoldVolume,449383.66
2,13,unsoldVolumePositif,12101.0
2,14,consumptionBudget,5.1287396E7
2,14,consumptionValue,1826934.4
2,14,consumptionVolume,17152.684
2,14,laborUsed,22444.416
2,14,maxPrice,225.48643
2,14,minPrice,0.006382772
2,14,price,NA
2,14,productionValue,1838252.0
2,14,productionVolume,17242.625
2,14,productDestruction,29.041426
2,14,sectorSize,22542.0
2,14,speed,NA
2,14,unsoldVolume,446.26572
2,14,unsoldVolumePositif,343.0
2,15,consumptionBudget,8.022124E7
2,15,consumptionValue,2095531.6
2,15,consumptionVolume,19594.342
2,15,laborUsed,22644.18
2,15,maxPrice,225.49187
2,15,minPrice,0.010787057
2,15,price,NA
2,15,productionValue,2103204.0
2,15,productionVolume,19657.717
2,15,productDestruction,25.859612
2,15,sectorSize,22707.0
2,15,speed,NA
2,15,unsoldVolume,330.76868
2,15,unsoldVolumePositif,235.0
2,16,consumptionBudget,6.501446E7
2,16,consumptionValue,1.3384374E7
2,16,consumptionVolume,132739.42
2,16,laborUsed,22276.885
2,16,maxPrice,225.46039
2,16,minPrice,0.026064418
2,16,price,NA
2,16,productionValue,1.4902651E7
2,16,productionVolume,143327.12
2,16,productDestruction,1455.1163
2,16,sectorSize,23550.0
2,16,speed,NA
2,16,unsoldVolume,35542.09
2,16,unsoldVolumePositif,3795.0
2,17,consumptionBudget,7.1312696E7
2,17,consumptionValue,3.8968708E7
2,17,consumptionVolume,581598.1
2,17,laborUsed,13909.259
2,17,maxPrice,225.26038
2,17,minPrice,0.016154777
2,17,price,NA
2,17,productionValue,1.3417206E8
2,17,productionVolume,1350397.0
2,17,productDestruction,22645.693
2,17,sectorSize,26746.0
2,17,speed,NA
2,17,unsoldVolume,2067288.1
2,17,unsoldVolumePositif,19079.0
2,18,consumptionBudget,3.5183684E7
2,18,consumptionValue,6570409.5
2,18,consumptionVolume,64354.38
2,18,laborUsed,22063.389
2,18,maxPrice,225.43008
2,18,minPrice,0.011853718
2,18,price,NA
2,18,productionValue,7129149.0
2,18,productionVolume,68222.195
2,18,productDestruction,546.3408
2,18,sectorSize,23026.0
2,18,speed,NA
2,18,unsoldVolume,14485.511
2,18,unsoldVolumePositif,3205.0
2,19,consumptionBudget,1.3972035E7
2,19,consumptionValue,9795997.0
2,19,consumptionVolume,211144.38
2,19,laborUsed,7022.798
2,19,maxPrice,224.43633
2,19,minPrice,0.004215038
2,19,price,NA
2,19,productionValue,1.1279146E8
2,19,productionVolume,1137215.4
2,19,productDestruction,45995.9
2,19,sectorSize,26801.0
2,19,speed,NA
2,19,unsoldVolume,2591043.5
2,19,unsoldVolumePositif,23999.0
3,0,consumptionBudget,7.22059E7
3,0,consumptionValue,2.4588064E7
3,0,consumptionVolume,262807.88
3,0,laborUsed,20355.54
3,0,maxPrice,244.23637
3,0,minPrice,0.0060943407
3,0,price,NA
3,0,productionValue,3.3768812E7
3,0,productionVolume,330107.4
3,0,productDestruction,8601.159
3,0,sectorSize,24047.0
3,0,speed,NA
3,0,unsoldVolume,265284.12
3,0,unsoldVolumePositif,9223.0
3,1,consumptionBudget,7.347872E7
3,1,consumptionValue,1.7896918E7
3,1,consumptionVolume,176822.61
3,1,laborUsed,21172.35
3,1,maxPrice,244.20093
3,1,minPrice,0.011760027
3,1,price,NA
3,1,productionValue,2.0864894E7
3,1,productionVolume,198097.34
3,1,productDestruction,3317.9092
3,1,sectorSize,22977.0
3,1,speed,NA
3,1,unsoldVolume,90043.125
3,1,unsoldVolumePositif,5460.0
3,2,consumptionBudget,7.072067E7
3,2,consumptionValue,3.7486772E7
3,2,consumptionVolume,526591.7
3,2,laborUsed,15363.688
3,2,maxPrice,244.18402
3,2,minPrice,0.006597543
3,2,price,NA
3,2,productionValue,1.0632824E8
3,2,productionVolume,1084488.0
3,2,productDestruction,34934.684
3,2,sectorSize,27003.0
3,2,speed,NA
3,2,unsoldVolume,1958500.8
3,2,unsoldVolumePositif,18741.0
3,3,consumptionBudget,6.26475E7
3,3,consumptionValue,2.7309284E7
3,3,consumptionVolume,331657.03
3,3,laborUsed,18092.945
3,3,maxPrice,244.20398
3,3,minPrice,0.0076039475
3,3,price,NA
3,3,productionValue,4.9986904E7
3,3,productionVolume,506658.9
3,3,productDestruction,20623.764
3,3,sectorSize,24825.0
3,3,speed,NA
3,3,unsoldVolume,657380.6
3,3,unsoldVolumePositif,13426.0
3,4,consumptionBudget,7.72979E7
