t,sector,dataType,value
0,19,productionValue,1.0348938E8
0,19,productionVolume,1030145.06
0,19,productDestruction,NA
0,19,sectorSize,25201.0
0,19,speed,NA
0,19,unsoldVolume,725123.7
0,19,unsoldVolumePositif,19182.0
1,0,consumptionBudget,6.698263E7
1,0,consumptionValue,3.407474E7
1,0,consumptionVolume,332371.66
1,0,laborUsed,24704.723
1,0,maxPrice,212.35634
1,0,minPrice,0.005298165
1,0,price,NA
1,0,productionValue,3.438505E7
1,0,productionVolume,334028.28
1,0,productDestruction,88.05814
1,0,sectorSize,24780.0
1,0,speed,NA
1,0,unsoldVolume,4603.133
1,0,unsoldVolumePositif,574.0
1,1,consumptionBudget,6.775838E7
1,1,consumptionValue,2.1064016E7
1,1,consumptionVolume,206202.12
1,1,laborUsed,24261.611
1,1,maxPrice,212.36462
1,1,minPrice,0.010223676
1,1,price,NA
1,1,productionValue,2.1065392E7
1,1,productionVolume,206210.3
1,1,productDestruction,11.30244
1,1,sectorSize,24262.0
1,1,speed,NA
1,1,unsoldVolume,214.77248
1,1,unsoldVolumePositif,42.0
1,2,consumptionBudget,6.4745136E7
1,2,consumptionValue,5.875932E7
1,2,consumptionVolume,731296.9
1,2,laborUsed,20044.955
1,2,maxPrice,212.28339
1,2,minPrice,0.0057356283
1,2,price,NA
1,2,productionValue,1.0153525E8
1,2,productionVolume,995431.2
1,2,productDestruction,2688.428
1,2,sectorSize,25589.0
1,2,speed,NA
1,2,unsoldVolume,477462.34
1,2,unsoldVolumePositif,9449.0
1,3,consumptionBudget,5.7058452E7
1,3,consumptionValue,4.3871256E7
1,3,consumptionVolume,458218.78
1,3,laborUsed,23585.973
1,3,maxPrice,212.30162
1,3,minPrice,0.0066105546
1,3,price,NA
1,3,productionValue,5.1098116E7
1,3,productionVolume,499330.94
1,3,productDestruction,1241.1486
1,3,sectorSize,25060.0
1,3,speed,NA
1,3,unsoldVolume,79769.36
1,3,unsoldVolumePositif,4091.0
1,4,consumptionBudget,7.1518136E7
1,4,consumptionValue,4.505314E7
1,4,consumptionVolume,442731.0
1,4,laborUsed,24460.152
1,4,maxPrice,212.36163
1,4,minPrice,0.0019118761
1,4,price,NA
1,4,productionValue,4.7066508E7
1,4,productionVolume,453780.38
1,4,productDestruction,335.19684
1,4,sectorSize,24864.0
1,4,speed,NA
1,4,unsoldVolume,22455.625
1,4,unsoldVolumePositif,1679.0
1,5,consumptionBudget,3.43756E7
1,5,consumptionValue,3.2918672E7
1,5,consumptionVolume,511121.0
1,5,laborUsed,15954.0205
1,5,maxPrice,211.62863
1,5,minPrice,2.9164212E-4
1,5,price,NA
1,5,productionValue,9.138672E7
1,5,productionVolume,906092.94
1,5,productDestruction,8226.263
1,5,sectorSize,25609.0
1,5,speed,NA
1,5,unsoldVolume,759398.44
1,5,unsoldVolumePositif,13828.0
1,6,consumptionBudget,7.3795144E7
1,6,consumptionValue,5.3524036E7
1,6,consumptionVolume,544312.6
1,6,laborUsed,24167.752
1,6,maxPrice,212.34717
1,6,minPrice,0.026118172
1,6,price,NA
1,6,productionValue,5.967364E7
1,6,productionVolume,578755.9
1,6,productDestruction,793.5879
1,6,sectorSize,25224.0
1,6,speed,NA
1,6,unsoldVolume,65099.543
1,6,unsoldVolumePositif,3184.0
1,7,consumptionBudget,6.849535E7
1,7,consumptionValue,6.300073E7
1,7,consumptionVolume,812453.5
1,7,laborUsed,19424.922
1,7,maxPrice,212.24623
1,7,minPrice,0.0040181805
1,7,price,NA
1,7,productionValue,1.18032456E8
1,7,productionVolume,1157675.4
1,7,productDestruction,2867.105
1,7,sectorSize,25748.0
1,7,speed,NA
1,7,unsoldVolume,626402.2
1,7,unsoldVolumePositif,10327.0
1,8,consumptionBudget,4.576366E7
1,8,consumptionValue,3.831604E7
1,8,consumptionVolume,428700.16
1,8,laborUsed,21973.297
1,8,maxPrice,212.31041
1,8,minPrice,0.006286508
1,8,price,NA
1,8,productionValue,5.1644588E7
1,8,productionVolume,507236.94
1,8,productDestruction,2347.0696
1,8,sectorSize,24885.0
1,8,speed,NA
1,8,unsoldVolume,150094.19
1,8,unsoldVolumePositif,6251.0
1,9,consumptionBudget,8.664081E7
1,9,consumptionValue,2.815065E7
1,9,consumptionVolume,272342.6
1,9,laborUsed,24729.867
1,9,maxPrice,212.35704
1,9,minPrice,0.005152344
1,9,price,NA
1,9,productionValue,2.8166292E7
1,9,productionVolume,272423.0
1,9,productDestruction,18.963787
1,9,sectorSize,24734.0
1,9,speed,NA
1,9,unsoldVolume,290.77142
1,9,unsoldVolumePositif,59.0
1,10,consumptionBudget,1.4484803E7
1,10,consumptionValue,1.4233949E7
1,10,consumptionVolume,312840.62
1,10,laborUsed,10721.164
1,10,maxPrice,209.17221
1,10,minPrice,5.3467724E-4
1,10,price,NA
1,10,productionValue,8.732942E7
1,10,productionVolume,870751.8
1,10,productDestruction,15014.996
1,10,sectorSize,25535.0
1,10,speed,NA
1,10,unsoldVolume,1083580.1
1,10,unsoldVolumePositif,18584.0
1,11,consumptionBudget,4.327886E7
1,11,consumptionValue,4.1053416E7
1,11,consumptionVolume,591211.8
1,11,laborUsed,17028.055
1,11,maxPrice,212.26958
1,11,minPrice,0.0012961872
1,11,price,NA
1,11,productionValue,9.872151E7
1,11,productionVolume,970173.8
1,11,productDestruction,5457.6636
1,11,sectorSize,25447.0
1,11,speed,NA
1,11,unsoldVolume,720089.2
1,11,unsoldVolumePositif,12614.0
1,12,consumptionBudget,6.709404E7
1,12,consumptionValue,5.762253E7
1,12,consumptionVolume,657145.1
1,12,laborUsed,22104.484
1,12,maxPrice,212.24588
1,12,minPrice,9.721404E-5
1,12,price,NA
1,12,productionValue,8.123749E7
1,12,productionVolume,798051.8
1,12,productDestruction,1932.2794
1,12,sectorSize,25589.0
1,12,speed,NA
1,12,unsoldVolume,255866.0
1,12,unsoldVolumePositif,7019.0
1,13,consumptionBudget,6.4240252E7
1,13,consumptionValue,4.5613044E7
1,13,consumptionVolume,464997.03
1,13,laborUsed,24024.695
1,13,maxPrice,212.36642
1,13,minPrice,0.0026409815
1,13,price,NA
1,13,productionValue,5.0432704E7
1,13,productionVolume,491949.25
1,13,productDestruction,981.7219
1,13,sectorSize,24962.0
1,13,speed,NA
1,13,unsoldVolume,51570.492
1,13,unsoldVolumePositif,2956.0
1,14,consumptionBudget,4.8675836E7
1,14,consumptionValue,1863773.5
1,14,consumptionVolume,18159.11
1,14,laborUsed,23736.979
1,14,maxPrice,212.35513
1,14,minPrice,0.006011068
1,14,price,NA
1,14,productionValue,1863770.5
1,14,productionVolume,18159.14
1,14,productDestruction,0.0
1,14,sectorSize,23737.0
1,14,speed,NA
1,14,unsoldVolume,0.0
1,14,unsoldVolumePositif,0.0
1,15,consumptionBudget,7.682517E7
1,15,consumptionValue,2111061.0
1,15,consumptionVolume,20553.605
1,15,laborUsed,23738.945
1,15,maxPrice,212.36024
1,15,minPrice,0.010158868
1,15,price,NA
1,15,productionValue,2111064.5
1,15,productionVolume,20553.598
1,15,productDestruction,0.0
1,15,sectorSize,23739.0
1,15,speed,NA
1,15,unsoldVolume,0.0
1,15,unsoldVolumePositif,0.0
1,16,consumptionBudget,6.3191764E7
1,16,consumptionValue,1.5233005E7
1,16,consumptionVolume,147753.14
1,16,laborUsed,24436.025
1,16,maxPrice,212.36618
1,16,minPrice,0.024546545
1,16,price,NA
1,16,productionValue,1.5232523E7
1,16,productionVolume,147752.69
1,16,productDestruction,0.0
1,16,sectorSize,24436.0
1,16,speed,NA
1,16,unsoldVolume,34.10809
1,16,unsoldVolumePositif,12.0
1,17,consumptionBudget,6.728452E7
1,17,consumptionValue,6.2746616E7
1,17,consumptionVolume,853233.9
1,17,laborUsed,18591.576
1,17,maxPrice,212.35571
1,17,minPrice,0.015213997
1,17,price,NA
1,17,productionValue,1.29345224E8
1,17,productionVolume,1280921.1
1,17,productDestruction,3067.3545
1,17,sectorSize,25825.0
1,17,speed,NA
1,17,unsoldVolume,774846.9
1,17,unsoldVolumePositif,11278.0
1,18,consumptionBudget,3.368988E7
1,18,consumptionValue,7332621.5
1,18,consumptionVolume,71146.75
1,18,laborUsed,24050.633
1,18,maxPrice,212.34383
1,18,minPrice,0.011163412
1,18,price,NA
1,18,productionValue,7331131.5
1,18,productionVolume,71138.46
1,18,productDestruction,0.0
1,18,sectorSize,24049.0
1,18,speed,NA
1,18,unsoldVolume,15.696568
1,18,unsoldVolumePositif,9.0
1,19,consumptionBudget,1.326833E7
1,19,consumptionValue,1.3090346E7
1,19,consumptionVolume,325116.0
1,19,laborUsed,9393.13
1,19,maxPrice,206.72209
1,19,minPrice,0.0039695734
1,19,price,NA
1,19,productionValue,1.08581896E8
1,19,productionVolume,1079442.9
1,19,productDestruction,17306.512
1,19,sectorSize,25926.0
1,19,speed,NA
1,19,unsoldVolume,1462129.1
1,19,unsoldVolumePositif,20060.0
2,0,consumptionBudget,7.070905E7
2,0,consumptionValue,3.547094E7
2,0,consumptionVolume,329937.22
2,0,laborUsed,24308.775
2,0,maxPrice,225.48772
2,0,minPrice,0.0056257853
2,0,price,NA
2,0,productionValue,3.567206E7
2,0,productionVolume,330956.06
2,0,productDestruction,210.45729
2,0,sectorSize,24353.0
2,0,speed,NA
2,0,unsoldVolume,5407.7188
2,0,unsoldVolumePositif,592.0
2,1,consumptionBudget,7.3624376E7
2,1,consumptionValue,2.171768E7
2,1,consumptionVolume,202779.48
2,1,laborUsed,23705.31
2,1,maxPrice,225.4874
2,1,minPrice,0.010855873
2,1,price,NA
2,1,productionValue,2.1714372E7
2,1,productionVolume,202755.17
2,1,productDestruction,0.0
2,1,sectorSize,23703.0
2,1,speed,NA
2,1,unsoldVolume,188.85896
2,1,unsoldVolumePositif,39.0
2,2,consumptionBudget,6.570825E7
2,2,consumptionValue,6.0774976E7
2,2,consumptionVolume,744352.1
2,2,laborUsed,20007.455
2,2,maxPrice,225.41026
2,2,minPrice,0.0060902997
2,2,price,NA
2,2,productionValue,1.0716491E8
2,2,productionVolume,1039012.56
2,2,productDestruction,7170.312
2,2,sectorSize,26299.0
2,2,speed,NA
2,2,unsoldVolume,764937.25
2,2,unsoldVolumePositif,10834.0
2,3,consumptionBudget,5.8612844E7
2,3,consumptionValue,4.585069E7
2,3,consumptionVolume,463065.88
2,3,laborUsed,23487.166
2,3,maxPrice,225.42963
2,3,minPrice,0.0070193284
2,3,price,NA
2,3,productionValue,5.3224376E7
2,3,productionVolume,505534.3
2,3,productDestruction,2510.5247
2,3,sectorSize,25024.0
2,3,speed,NA
2,3,unsoldVolume,119715.62
2,3,unsoldVolumePositif,4693.0
2,4,consumptionBudget,7.414894E7
2,4,consumptionValue,4.7615264E7
2,4,consumptionVolume,446165.34
2,4,laborUsed,24320.492
2,4,maxPrice,225.49335
2,4,minPrice,0.0020301
2,4,price,NA
2,4,productionValue,4.9440016E7
2,4,productionVolume,456062.22
2,4,productDestruction,713.28265
2,4,sectorSize,24685.0
2,4,speed,NA
2,4,unsoldVolume,31635.557
2,4,unsoldVolumePositif,1975.0
2,5,consumptionBudget,3.5805956E7
2,5,consumptionValue,3.4545604E7
2,5,consumptionVolume,525883.8
2,5,laborUsed,16058.214
2,5,maxPrice,224.71501
2,5,minPrice,3.0967625E-4
2,5,price,NA
2,5,productionValue,9.439158E7
2,5,productionVolume,939447.1
2,5,productDestruction,15990.269
2,5,sectorSize,26123.0
2,5,speed,NA
2,5,unsoldVolume,1156953.4
2,5,unsoldVolumePositif,14706.0
2,6,consumptionBudget,7.552086E7
2,6,consumptionValue,5.6105316E7
2,6,consumptionVolume,550772.75
2,6,laborUsed,24140.137
2,6,maxPrice,225.42775
2,6,minPrice,0.02773323
2,6,price,NA
2,6,productionValue,6.2895676E7
2,6,productionVolume,588971.9
2,6,productDestruction,1417.4465
2,6,sectorSize,25334.0
2,6,speed,NA
2,6,unsoldVolume,101870.92
2,6,unsoldVolumePositif,3959.0
2,7,consumptionBudget,6.940155E7
2,7,consumptionValue,6.4906584E7
2,7,consumptionVolume,828167.6
2,7,laborUsed,19357.988
2,7,maxPrice,225.3708
2,7,minPrice,0.004266651
2,7,price,NA
2,7,productionValue,1.2538221E8
2,7,productionVolume,1219468.5
2,7,productDestruction,7054.247
2,7,sectorSize,26666.0
2,7,speed,NA
2,7,unsoldVolume,1010634.0
2,7,unsoldVolumePositif,11905.0
2,8,consumptionBudget,4.719688E7
2,8,consumptionValue,3.999562E7
2,8,consumptionVolume,432942.75
2,8,laborUsed,21879.754
2,8,maxPrice,225.43895
2,8,minPrice,0.006675244
2,8,price,NA
2,8,productionValue,5.305813E7
2,8,productionVolume,511312.72
2,8,productDestruction,4921.7197
2,8,sectorSize,24807.0
2,8,speed,NA
2,8,unsoldVolume,223532.22
2,8,unsoldVolumePositif,6913.0
2,9,consumptionBudget,9.43714E7
2,9,consumptionValue,2.9232202E7
2,9,consumptionVolume,269354.9
2,9,laborUsed,24287.166
2,9,maxPrice,225.48846
2,9,minPrice,0.005470947
2,9,price,NA
2,9,productionValue,2.922913E7
2,9,productionVolume,269338.62
2,9,productDestruction,25.940742
2,9,sectorSize,24286.0
2,9,speed,NA
2,9,unsoldVolume,247.70512
2,9,unsoldVolumePositif,40.0
2,10,consumptionBudget,1.5396775E7
2,10,consumptionValue,1.5152547E7
2,10,consumptionVolume,324763.28
2,10,laborUsed,10948.318
2,10,maxPrice,222.1067
2,10,minPrice,5.6773983E-4
2,10,price,NA
2,10,productionValue,8.903663E7
2,10,productionVolume,899895.75
2,10,productDestruction,31673.254
2,10,sectorSize,26011.0
2,10,speed,NA
2,10,unsoldVolume,1627033.0
2,10,unsoldVolumePositif,19226.0
2,11,consumptionBudget,4.4694864E7
2,11,consumptionValue,4.26551E7
2,11,consumptionVolume,603887.6
2,11,laborUsed,16999.66
2,11,maxPrice,225.17659
2,11,minPrice,0.0013763389
2,11,price,NA
2,11,productionValue,1.028143E8
2,11,productionVolume,1010359.0
2,11,productDestruction,12337.274
2,11,sectorSize,26102.0
2,11,speed,NA
2,11,unsoldVolume,1114207.9
2,11,unsoldVolumePositif,13810.0
2,12,consumptionBudget,6.777148E7
2,12,consumptionValue,5.9636972E7
2,12,consumptionVolume,665727.2
2,12,laborUsed,21974.564
2,12,maxPrice,225.17654
2,12,minPrice,1.0322542E-4
2,12,price,NA
2,12,productionValue,8.58849E7
2,12,productionVolume,825496.1
2,12,productDestruction,5198.5605
2,12,sectorSize,26050.0
2,12,speed,NA
2,12,unsoldVolume,410425.2
2,12,unsoldVolumePositif,8312.0
2,13,consumptionBudget,6.624067E7
2,13,consumptionValue,4.8062576E7
2,13,consumptionVolume,470287.84
2,13,laborUsed,23937.732
2,13,maxPrice,225.47188
2,13,minPrice,0.006709652
2,13,price,NA
2,13,productionValue,5.2727656E7
2,13,productionVolume,496324.25
2,13,productDestruction,1666.893
2,13,sectorSize,24877.0
2,13,speed,NA
2,13,unsoldVolume,75935.05
2,13,unsoldVolumePositif,3486.0
2,14,consumptionBudget,5.339956E7
2,14,consumptionValue,1857531.8
2,14,consumptionVolume,17355.535
2,14,laborUsed,22631.068
2,14,maxPrice,225.48643
2,14,minPrice,0.006382772
2,14,price,NA
2,14,productionValue,1857527.6
2,14,productionVolume,17355.629
2,14,productDestruction,0.0
2,14,sectorSize,22631.0
2,14,speed,NA
2,14,unsoldVolume,0.0
2,14,unsoldVolumePositif,0.0
2,15,consumptionBudget,8.6008104E7
2,15,consumptionValue,2106051.0
2,15,consumptionVolume,19688.072
2,15,laborUsed,22716.006
2,15,maxPrice,225.49187
2,15,minPrice,0.010787057
2,15,price,NA
2,15,productionValue,2106058.8
2,15,productionVolume,19688.154
2,15,productDestruction,0.0
2,15,sectorSize,22716.0
2,15,speed,NA
2,15,unsoldVolume,0.0
2,15,unsoldVolumePositif,0.0
2,16,consumptionBudget,6.887689E7
2,16,consumptionValue,1.5479966E7
2,16,consumptionVolume,143518.58
2,16,laborUsed,23642.82
2,16,maxPrice,225.49817
2,16,minPrice,0.026064418
2,16,price,NA
2,16,productionValue,1.5478068E7
2,16,productionVolume,143509.55
2,16,productDestruction,0.11138743
2,16,sectorSize,23642.0
2,16,speed,NA
2,16,unsoldVolume,23.996204
2,16,unsoldVolumePositif,6.0
2,17,consumptionBudget,6.8385224E7
2,17,consumptionValue,6.4769356E7
2,17,consumptionVolume,876569.2
2,17,laborUsed,18568.26
2,17,maxPrice,225.17842
2,17,minPrice,0.016154777
2,17,price,NA
2,17,productionValue,1.3835464E8
2,17,productionVolume,1364131.0
2,17,productDestruction,6310.2783
2,17,sectorSize,26971.0
2,17,speed,NA
2,17,unsoldVolume,1256084.1
2,17,unsoldVolumePositif,13072.0
2,18,consumptionBudget,3.6231164E7
2,18,consumptionValue,7368414.0
2,18,consumptionVolume,68399.8
2,18,laborUsed,23066.574
2,18,maxPrice,225.47444
2,18,minPrice,0.011853718
2,18,price,NA
2,18,productionValue,7367770.5
2,18,productionVolume,68396.234
2,18,productDestruction,0.7918776
2,18,sectorSize,23066.0
2,18,speed,NA
2,18,unsoldVolume,11.288682
2,18,unsoldVolumePositif,6.0
2,19,consumptionBudget,1.4202888E7
2,19,consumptionValue,1.4042393E7
2,19,consumptionVolume,339806.38
2,19,laborUsed,9633.404
2,19,maxPrice,219.50507
2,19,minPrice,0.004215038
2,19,price,NA
2,19,productionValue,1.1220773E8
2,19,productionVolume,1129454.2
2,19,productDestruction,37082.543
2,19,sectorSize,26654.0
2,19,speed,NA
2,19,unsoldVolume,2214677.0
2,19,unsoldVolumePositif,20915.0
3,0,consumptionBudget,7.414302E7
3,0,consumptionValue,3.76175E7
3,0,consumptionVolume,328465.47
3,0,laborUsed,23977.36
3,0,maxPrice,244.26793
3,0,minPrice,0.022923667
3,0,price,NA
3,0,productionValue,3.783187E7
3,0,productionVolume,329412.47
3,0,productDestruction,175.72003
3,0,sectorSize,24023.0
3,0,speed,NA
3,0,unsoldVolume,6176.6606
3,0,unsoldVolumePositif,634.0
3,1,consumptionBudget,7.864057E7
3,1,consumptionValue,2.2637704E7
3,1,consumptionVolume,198341.5
3,1,laborUsed,23032.668
3,1,maxPrice,244.26758
3,1,minPrice,0.011760027
3,1,price,NA
3,1,productionValue,2.2640876E7
3,1,productionVolume,198341.28
3,1,productDestruction,21.502245
3,1,sectorSize,23033.0
3,1,speed,NA
3,1,unsoldVolume,167.83276
3,1,unsoldVolumePositif,33.0
3,2,consumptionBudget,6.758646E7
3,2,consumptionValue,6.3550764E7
3,2,consumptionVolume,761895.2
3,2,laborUsed,19854.402
3,2,maxPrice,243.42908
3,2,minPrice,0.006597543
3,2,price,NA
3,2,productionValue,1.1207593E8
3,2,productionVolume,1080717.4
3,2,productDestruction,11548.836
3,2,sectorSize,26893.0
3,2,speed,NA
3,2,unsoldVolume,1072194.2
3,2,unsoldVolumePositif,12314.0
3,3,consumptionBudget,6.0484156E7
3,3,consumptionValue,4.8681656E7
3,3,consumptionVolume,471776.47
3,3,laborUsed,23471.959
3,3,maxPrice,244.205
3,3,minPrice,0.0076039475
3,3,price,NA
3,3,productionValue,5.536622E7
3,3,productionVolume,510045.22
3,3,productDestruction,3705.0881
3,3,sectorSize,24962.0
3,3,speed,NA
3,3,unsoldVolume,154275.92
3,3,unsoldVolumePositif,5360.0
3,4,consumptionBudget,7.671892E7
3,4,consumptionValue,5.0852024E7
3,4,consumptionVolume,451713.75
